player_id,name,position,sub_position,country_of_citizenship,image_url,goals,assists,red_cards,player_club_id
10,Miroslav Klose,Attack,Centre-Forward,Germany,https://img.a.transfermarkt.technology/portrait/header/10-1448468291.jpg?lm=1,48.0,25.0,0.0,1.0
26,Roman Weidenfeller,Goalkeeper,Goalkeeper,Germany,https://img.a.transfermarkt.technology/portrait/header/26-1502448725.jpg?lm=1,0.0,0.0,2.0,1.0
65,Dimitar Berbatov,Attack,Centre-Forward,Bulgaria,https://img.a.transfermarkt.technology/portrait/header/65-1683670068.jpg?lm=1,38.0,13.0,1.0,3.0
77,Lúcio,Defender,Centre-Back,Brazil,https://img.a.transfermarkt.technology/portrait/header/77-1458201664.jpg?lm=1,0.0,0.0,0.0,1.0
80,Tom Starke,Goalkeeper,Goalkeeper,Germany,https://img.a.transfermarkt.technology/portrait/header/80-1471439914.JPG?lm=1,0.0,0.0,0.0,1.0
109,Dedê,Defender,Left-Back,Brazil,https://img.a.transfermarkt.technology/portrait/header/109-1487263703.jpg?lm=1,1.0,2.0,0.0,1.0
123,Christoph Metzelder,Defender,Centre-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/s_123_33_2012_1.jpg?lm=1,0.0,1.0,0.0,1.0
132,Tomas Rosicky,Midfield,Attacking Midfield,Czech Republic,https://img.a.transfermarkt.technology/portrait/header/132-1464947592.jpg?lm=1,9.0,4.0,0.0,1.0
162,Marc Ziegler,Goalkeeper,Goalkeeper,Germany,https://img.a.transfermarkt.technology/portrait/header/s_162_79_2012_1.jpg?lm=1,0.0,0.0,0.0,0.0
215,Roque Santa Cruz,Attack,Centre-Forward,Paraguay,https://img.a.transfermarkt.technology/portrait/header/215-1564992591.png?lm=1,26.0,8.0,0.0,1.0
258,Gerald Asamoah,Attack,Centre-Forward,Germany,https://img.a.transfermarkt.technology/portrait/header/258-1590420180.jpg?lm=1,0.0,2.0,0.0,2.0
264,Tamás Hajnal,Midfield,Attacking Midfield,Hungary,https://img.a.transfermarkt.technology/portrait/header/s_264_79_2012_2.jpg?lm=1,2.0,3.0,0.0,1.0
276,Sladan Peric,Defender,Centre-Back,Denmark,https://img.a.transfermarkt.technology/portrait/header/276-1637687071.jpg?lm=1,0.0,0.0,0.0,1.0
277,Sérgio da Silva Pinto,Midfield,Central Midfield,Germany,https://img.a.transfermarkt.technology/portrait/header/277-1438158926.jpg?lm=1,5.0,4.0,0.0,2.0
299,Fabian Ernst,Midfield,Defensive Midfield,Germany,https://img.a.transfermarkt.technology/portrait/header/s_299_123_2014_01_10_2.jpg?lm=1,0.0,5.0,0.0,1.0
325,Tomas Ujfalusi,Defender,Centre-Back,Czech Republic,https://img.a.transfermarkt.technology/portrait/header/s_325_141_2012_11_19_1.jpg?lm=1,0.0,0.0,0.0,1.0
332,Benjamin Köhler,Midfield,Left Midfield,Germany,https://img.a.transfermarkt.technology/portrait/header/332-1470298381.jpg?lm=1,0.0,0.0,0.0,1.0
410,Sebastian Kehl,Midfield,Defensive Midfield,Germany,https://img.a.transfermarkt.technology/portrait/header/410-1521112298.jpg?lm=1,3.0,6.0,0.0,1.0
411,Levan Kobiashvili,Midfield,Left Midfield,Georgia,https://img.a.transfermarkt.technology/portrait/header/411-1590417211.jpg?lm=1,1.0,0.0,0.0,1.0
447,Oka Nikolov,Goalkeeper,Goalkeeper,North Macedonia,https://img.a.transfermarkt.technology/portrait/header/447-1493298121.jpg?lm=1,0.0,0.0,0.0,1.0
488,Gerhard Tremmel,Goalkeeper,Goalkeeper,Germany,https://img.a.transfermarkt.technology/portrait/header/s_488_2288_2013_10_18_1.jpg?lm=1,0.0,0.0,0.0,1.0
532,Claudio Pizarro,Attack,Centre-Forward,Peru,https://img.a.transfermarkt.technology/portrait/header/532-1535124277.jpg?lm=1,53.0,24.0,0.0,3.0
557,Simon Jentzsch,Goalkeeper,Goalkeeper,Germany,https://img.a.transfermarkt.technology/portrait/header/557-1578497521.jpg?lm=1,0.0,0.0,0.0,1.0
568,Martin Stranzl,Defender,Centre-Back,Austria,https://img.a.transfermarkt.technology/portrait/header/568-1437474557.jpg?lm=1,8.0,0.0,1.0,1.0
597,Aleksandr Hleb,Midfield,Attacking Midfield,Belarus,https://img.a.transfermarkt.technology/portrait/header/597-1565344980.png?lm=1,4.0,13.0,0.0,4.0
598,Timo Hildebrand,Goalkeeper,Goalkeeper,Germany,https://img.a.transfermarkt.technology/portrait/header/598-1540373444.jpg?lm=1,0.0,0.0,0.0,2.0
643,Christian Vander,Goalkeeper,Goalkeeper,Germany,https://img.a.transfermarkt.technology/portrait/header/s_643_86_2012_1.jpg?lm=1,0.0,0.0,0.0,0.0
670,Martin Petrov,Attack,Left Winger,Bulgaria,https://img.a.transfermarkt.technology/portrait/header/670-1656218742.png?lm=1,0.0,2.0,0.0,2.0
690,Ivan Klasnic,Attack,Centre-Forward,Croatia,https://img.a.transfermarkt.technology/portrait/header/690-1684327921.jpg?lm=1,1.0,0.0,0.0,1.0
691,Simon Rolfes,Midfield,Defensive Midfield,Germany,https://img.a.transfermarkt.technology/portrait/header/691-1408096910.jpg?lm=1,12.0,8.0,1.0,1.0
735,Giuseppe Gemiti,Defender,Left-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/735-1443271233.jpg?lm=1,0.0,1.0,0.0,1.0
755,Deniz Baris,Defender,Centre-Back,Turkey,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,1.0,0.0,0.0,1.0
773,David Jarolim,Midfield,Central Midfield,Czech Republic,https://img.a.transfermarkt.technology/portrait/header/s_773_41_2010_2.jpg?lm=1,0.0,0.0,0.0,1.0
823,Hanno Balitsch,Midfield,Defensive Midfield,Germany,https://img.a.transfermarkt.technology/portrait/header/s_823_4_2012_5.jpg?lm=1,1.0,2.0,0.0,1.0
831,Selim Teber,Midfield,Central Midfield,Germany,https://img.a.transfermarkt.technology/portrait/header/s_831_1506_2012_1.jpg?lm=1,0.0,0.0,0.0,1.0
837,Thorben Marx,Midfield,Defensive Midfield,Germany,https://img.a.transfermarkt.technology/portrait/header/837-1406669543.jpg?lm=1,3.0,3.0,0.0,1.0
886,Jens Langeneke,Defender,Centre-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/s_886_38_2012_1.jpg?lm=1,2.0,0.0,0.0,1.0
892,Heinz Müller,Goalkeeper,Goalkeeper,Germany,https://img.a.transfermarkt.technology/portrait/header/892-1571139995.jpg?lm=1,0.0,0.0,0.0,1.0
933,Ugur Inceman,Midfield,Central Midfield,Turkey,https://img.a.transfermarkt.technology/portrait/header/933-1483915405.png?lm=1,6.0,7.0,0.0,3.0
992,Christian Weber,Defender,Right-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/992-1406701002.jpg?lm=1,0.0,0.0,0.0,1.0
1073,Manuel Friedrich,Defender,Centre-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/s_1073_15_2012_2.jpg?lm=1,3.0,2.0,0.0,2.0
1075,Andriy Voronin,Attack,Second Striker,Ukraine,https://img.a.transfermarkt.technology/portrait/header/1075-1461328176.jpg?lm=1,7.0,3.0,0.0,2.0
1083,Julian de Guzmán,Midfield,Defensive Midfield,Canada,https://img.a.transfermarkt.technology/portrait/header/s_1083_109_2013_06_10_1.jpg?lm=1,1.0,2.0,0.0,1.0
1094,Emanuel Pogatetz,Defender,Centre-Back,Austria,https://img.a.transfermarkt.technology/portrait/header/1094-1500910107.jpg?lm=1,1.0,2.0,0.0,3.0
1095,Peer Kluge,Midfield,Defensive Midfield,Germany,https://img.a.transfermarkt.technology/portrait/header/1095-1438096004.jpg?lm=1,0.0,1.0,0.0,1.0
1116,Thomas Kleine,Defender,Centre-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/s_1116_65_2013_07_16_1.jpg?lm=1,0.0,0.0,1.0,1.0
1122,Sven Neuhaus,Goalkeeper,Goalkeeper,Germany,https://img.a.transfermarkt.technology/portrait/header/s_1122_41_2012_2.jpg?lm=1,0.0,0.0,0.0,0.0
1126,Matthias Lehmann,Midfield,Defensive Midfield,Germany,https://img.a.transfermarkt.technology/portrait/header/1126-1531736056.jpg?lm=1,6.0,6.0,0.0,1.0
1139,Nikolce Noveski,Defender,Centre-Back,North Macedonia,https://img.a.transfermarkt.technology/portrait/header/1139-1406741263.jpg?lm=1,2.0,1.0,0.0,1.0
1144,Christofer Heimeroth,Goalkeeper,Goalkeeper,Germany,https://img.a.transfermarkt.technology/portrait/header/1144-1501486049.jpg?lm=1,0.0,0.0,0.0,1.0
1150,Raphael Schäfer,Goalkeeper,Goalkeeper,Germany,https://img.a.transfermarkt.technology/portrait/header/1150-1470048142.jpg?lm=1,0.0,0.0,0.0,1.0
1161,Javier Zanetti,Defender,Right-Back,Argentina,https://img.a.transfermarkt.technology/portrait/header/1161-1463994546.jpg?lm=1,0.0,1.0,0.0,1.0
1197,Peter Graulund,Attack,Centre-Forward,Denmark,https://img.a.transfermarkt.technology/portrait/header/1197-1490864673.jpg?lm=1,2.0,0.0,0.0,1.0
1257,Michael Ratajczak,Goalkeeper,Goalkeeper,Germany,https://img.a.transfermarkt.technology/portrait/header/1257-1531727028.jpg?lm=1,0.0,0.0,0.0,0.0
1277,Clemens Fritz,Defender,Right-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/1277-1470745177.jpg?lm=1,2.0,14.0,0.0,1.0
1321,Jermaine Jones,Midfield,Defensive Midfield,United States,https://img.a.transfermarkt.technology/portrait/header/1321-1587709287.jpg?lm=1,3.0,8.0,1.0,2.0
1323,Martin Amedick,Defender,Centre-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/1323-1544181603.jpg?lm=1,0.0,0.0,0.0,0.0
1327,Alou Diarra,Midfield,Defensive Midfield,France,https://img.a.transfermarkt.technology/portrait/header/s_1327_379_2013_09_26_1.jpg?lm=1,2.0,1.0,0.0,3.0
1331,Kevin Kuranyi,Attack,Centre-Forward,Germany,https://img.a.transfermarkt.technology/portrait/header/1331-1438252638.jpg?lm=1,34.0,9.0,0.0,2.0
1335,Steven Cherundolo,Defender,Right-Back,United States,https://img.a.transfermarkt.technology/portrait/header/1335-1493297939.jpg?lm=1,0.0,2.0,0.0,1.0
1363,Christian Wetklo,Goalkeeper,Goalkeeper,Germany,https://img.a.transfermarkt.technology/portrait/header/s_1363_39_2013_07_09_1.jpg?lm=1,0.0,0.0,2.0,1.0
1368,Guy Demel,Defender,Right-Back,Cote d'Ivoire,https://img.a.transfermarkt.technology/portrait/header/s_1368_41_2010_1.jpg?lm=1,2.0,3.0,0.0,2.0
1381,Maik Franz,Defender,Centre-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/1381-1594636816.jpg?lm=1,0.0,0.0,0.0,1.0
1397,Michael Owen,Attack,Centre-Forward,England,https://img.a.transfermarkt.technology/portrait/header/1397-1476361136.jpg?lm=1,1.0,0.0,0.0,1.0
1423,Lars Jacobsen,Defender,Right-Back,Denmark,https://img.a.transfermarkt.technology/portrait/header/s_1423_190_2013_10_24_1.jpg?lm=1,2.0,19.0,0.0,2.0
1426,Cacau,Attack,Centre-Forward,Germany,https://img.a.transfermarkt.technology/portrait/header/1426-1461328101.jpg?lm=1,2.0,4.0,0.0,1.0
1428,Mike Hanke,Attack,Centre-Forward,Germany,https://img.a.transfermarkt.technology/portrait/header/1428-1461328392.jpg?lm=1,9.0,5.0,0.0,2.0
1443,Christian Poulsen,Midfield,Defensive Midfield,Denmark,https://img.a.transfermarkt.technology/portrait/header/s_1443_610_2012_1.jpg?lm=1,2.0,5.0,1.0,2.0
1474,Tim Wiese,Goalkeeper,Goalkeeper,Germany,https://img.a.transfermarkt.technology/portrait/header/1474-1588081882.jpg?lm=1,0.0,0.0,0.0,1.0
1496,Heiko Butscher,Defender,Centre-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/1496-1416604271.jpg?lm=1,0.0,0.0,0.0,1.0
1532,Wesley Sonck,Missing,0,Belgium,https://img.a.transfermarkt.technology/portrait/header/s_1532_515_2013_10_10_1.jpg?lm=1,1.0,2.0,0.0,1.0
1560,Youssef El Akchaoui,Defender,Left-Back,Morocco,https://img.a.transfermarkt.technology/portrait/header/1560-1649145914.jpg?lm=1,0.0,0.0,0.0,1.0
1565,Alexander Meier,Attack,Second Striker,Germany,https://img.a.transfermarkt.technology/portrait/header/1565-1502271996.jpg?lm=1,69.0,13.0,0.0,1.0
1568,Stefan Reisinger,Attack,Centre-Forward,Germany,https://img.a.transfermarkt.technology/portrait/header/s_1568_38_2012_2.jpg?lm=1,8.0,0.0,0.0,1.0
1572,Andreas Wolf,Defender,Centre-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/1572-1686839710.jpg?lm=1,0.0,0.0,0.0,1.0
1573,Thomas Hitzlsperger,Midfield,Central Midfield,Germany,https://img.a.transfermarkt.technology/portrait/header/W_b_s_1573_79_2009_1.jpg?lm=1,0.0,0.0,0.0,1.0
1586,Christian Schulz,Defender,Centre-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/1586-1603735799.JPG?lm=1,5.0,2.0,0.0,1.0
1587,Mario Eggimann,Defender,Centre-Back,Switzerland,https://img.a.transfermarkt.technology/portrait/header/1587-1406722979.jpg?lm=1,2.0,1.0,0.0,1.0
1606,Morten Rasmussen,Defender,Centre-Back,Denmark,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,1.0,0.0,0.0,1.0
1613,Vivian,Defender,Centre-Back,Brazil,https://img.a.transfermarkt.technology/portrait/header/1613-1637152000.png?lm=1,0.0,0.0,2.0,2.0
1659,Dennis Kruppke,Attack,Second Striker,Germany,https://img.a.transfermarkt.technology/portrait/header/1659-1406658733.jpg?lm=1,0.0,0.0,0.0,1.0
1662,Sascha Riether,Defender,Right-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/1662-1531813388.jpg?lm=1,1.0,13.0,0.0,3.0
1667,Diego Benaglio,Goalkeeper,Goalkeeper,Switzerland,https://img.a.transfermarkt.technology/portrait/header/1667-1438072284.jpg?lm=1,0.0,0.0,0.0,2.0
1684,Milorad Pekovic,Midfield,Defensive Midfield,Montenegro,https://img.a.transfermarkt.technology/portrait/header/1684-1544006404.jpg?lm=1,0.0,0.0,0.0,1.0
1716,David Odonkor,Attack,Right Winger,Germany,https://img.a.transfermarkt.technology/portrait/header/s_1716_6996_2013_01_24_1.jpg?lm=1,2.0,3.0,0.0,1.0
1725,Jesper Christiansen,Goalkeeper,Goalkeeper,Denmark,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,0.0,1.0
1726,Heiko Westermann,Defender,Centre-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/1726-1447257388.jpg?lm=1,8.0,5.0,0.0,3.0
1743,Patrick Platins,Goalkeeper,Goalkeeper,Germany,https://img.a.transfermarkt.technology/portrait/header/1743-1438347193.jpg?lm=1,0.0,0.0,0.0,0.0
1772,Du-ri Cha,Defender,Right-Back,"Korea, South",https://img.a.transfermarkt.technology/portrait/header/s_1772_38_2012_2.jpg?lm=1,0.0,0.0,0.0,1.0
1784,René Adler,Goalkeeper,Goalkeeper,Germany,https://img.a.transfermarkt.technology/portrait/header/1784-1532594587.jpg?lm=1,0.0,3.0,1.0,2.0
1791,Halil Altintop,Midfield,Attacking Midfield,Turkey,https://img.a.transfermarkt.technology/portrait/header/1791-1471448933.jpg?lm=1,29.0,18.0,0.0,2.0
1792,Hamit Altintop,Midfield,Right Midfield,Turkey,https://img.a.transfermarkt.technology/portrait/header/1792-1500629323.jpg?lm=1,2.0,9.0,0.0,2.0
1841,Ali Bilgin,Midfield,Central Midfield,Turkey,https://img.a.transfermarkt.technology/portrait/header/s_1841_75_2010_2.jpg?lm=1,0.0,0.0,0.0,1.0
1896,Ahmet Cebe,Defender,Right-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/1896-1506161242.jpg?lm=1,1.0,5.0,1.0,1.0
1944,Deniz Dogan,Defender,Centre-Back,Turkey,https://img.a.transfermarkt.technology/portrait/header/1944-1406662332.jpg?lm=1,0.0,0.0,1.0,1.0
1986,Markus Feulner,Midfield,Central Midfield,Germany,https://img.a.transfermarkt.technology/portrait/header/1986-1471449057.jpg?lm=1,8.0,5.0,1.0,2.0
2048,Philipp Haastrup,Defender,Centre-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/s_2048_222_2013_08_26_1.jpg?lm=1,1.0,0.0,0.0,1.0
2050,Nelson Valdez,Attack,Centre-Forward,Paraguay,https://img.a.transfermarkt.technology/portrait/header/2050-1407140954.jpg?lm=1,16.0,0.0,0.0,4.0
2138,Mladen Kascelan,Midfield,Defensive Midfield,Montenegro,https://img.a.transfermarkt.technology/portrait/header/2138-1589306631.png?lm=1,1.0,0.0,0.0,4.0
2148,Erdal Kilicaslan,Attack,Left Winger,Germany,https://img.a.transfermarkt.technology/portrait/header/2148-1477319690.jpg?lm=1,8.0,7.0,0.0,3.0
2150,Oliver Kirch,Midfield,Defensive Midfield,Germany,https://img.a.transfermarkt.technology/portrait/header/2150-1437469739.jpg?lm=1,1.0,1.0,0.0,1.0
2154,Patric Klandt,Goalkeeper,Goalkeeper,Germany,https://img.a.transfermarkt.technology/portrait/header/2154-1625771324.jpg?lm=1,0.0,0.0,0.0,0.0
2201,Lukas Kruse,Goalkeeper,Goalkeeper,Germany,https://img.a.transfermarkt.technology/portrait/header/2201-1500035722.jpg?lm=1,0.0,0.0,0.0,1.0
2219,Philipp Lahm,Defender,Right-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/2219-1471439838.JPG?lm=1,6.0,35.0,0.0,1.0
2233,Christian Lell,Defender,Right-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/s_2233_3368_2014_01_30_1.jpg?lm=1,2.0,3.0,0.0,1.0
2306,Markus Miller,Goalkeeper,Goalkeeper,Germany,https://img.a.transfermarkt.technology/portrait/header/2306-1406703633.jpg?lm=1,0.0,0.0,0.0,0.0
2309,Zvjezdan Misimovic,Midfield,Attacking Midfield,Bosnia-Herzegovina,https://img.a.transfermarkt.technology/portrait/header/2309-1461328638.jpg?lm=1,0.0,2.0,0.0,1.0
2334,Marcel Ndjeng,Midfield,Right Midfield,Cameroon,https://img.a.transfermarkt.technology/portrait/header/2334-1438173952.jpg?lm=1,1.0,2.0,0.0,1.0
2358,Patrick Ochs,Defender,Right-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/2358-1468423877.jpg?lm=1,0.0,3.0,0.0,2.0
2374,Patrick Owomoyela,Defender,Right-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/2374-1474018576.jpg?lm=1,0.0,0.0,0.0,0.0
2386,Marjan Petkovic,Goalkeeper,Goalkeeper,Germany,https://img.a.transfermarkt.technology/portrait/header/2386-1406661943.jpg?lm=1,0.0,0.0,0.0,1.0
2421,Michael Rensing,Goalkeeper,Goalkeeper,Germany,https://img.a.transfermarkt.technology/portrait/header/2421-1531731363.jpg?lm=1,0.0,1.0,0.0,2.0
2453,Mahir Saglik,Attack,Centre-Forward,Turkey,https://img.a.transfermarkt.technology/portrait/header/2453-1626705033.jpg?lm=1,1.0,1.0,0.0,1.0
2514,Bastian Schweinsteiger,Midfield,Central Midfield,Germany,https://img.a.transfermarkt.technology/portrait/header/2514-1551256967.jpg?lm=1,24.0,27.0,0.0,2.0
2583,Thorsten Stuckmann,Goalkeeper,Goalkeeper,Germany,https://img.a.transfermarkt.technology/portrait/header/s_2583_8_2010_1.jpg?lm=1,0.0,0.0,0.0,1.0
2587,Elyasa Süme,Defender,Centre-Back,Turkey,https://img.a.transfermarkt.technology/portrait/header/s_2587_524_2010_2.jpg?lm=1,2.0,4.0,2.0,2.0
2623,Piotr Trochowski,Midfield,Attacking Midfield,Germany,https://img.a.transfermarkt.technology/portrait/header/2623-1482503517.jpg?lm=1,4.0,3.0,0.0,2.0
2703,Morten Skoubo,Attack,Centre-Forward,Denmark,https://img.a.transfermarkt.technology/portrait/header/s_2703_173_2013_10_01_1.jpg?lm=1,9.0,3.0,0.0,1.0
2712,Nando Rafael,Attack,Centre-Forward,Angola,https://img.a.transfermarkt.technology/portrait/header/2712-1438178524.jpg?lm=1,3.0,0.0,0.0,1.0
2726,Romuald Peiser,Goalkeeper,Goalkeeper,France,https://img.a.transfermarkt.technology/portrait/header/2726-1524315582.JPG?lm=1,0.0,0.0,0.0,1.0
2767,Alexander Madlung,Defender,Centre-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/2767-1469108439.jpg?lm=1,8.0,0.0,1.0,2.0
2805,Christian Pander,Defender,Left-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/2805-1406703815.jpg?lm=1,1.0,8.0,0.0,1.0
2857,Eldin Jakupovic,Goalkeeper,Goalkeeper,Switzerland,https://img.a.transfermarkt.technology/portrait/header/2857-1678026401.jpg?lm=1,0.0,0.0,0.0,2.0
2865,Stephan Lichtsteiner,Defender,Right-Back,Switzerland,https://img.a.transfermarkt.technology/portrait/header/2865-1410245791.jpg?lm=1,13.0,30.0,0.0,3.0
2874,Mladen Petric,Attack,Centre-Forward,Croatia,https://img.a.transfermarkt.technology/portrait/header/2874-1594303618.jpg?lm=1,18.0,11.0,0.0,3.0
2878,Yassin Mikari,Defender,Left-Back,Tunisia,https://img.a.transfermarkt.technology/portrait/header/s_2878_750_2012_1.jpg?lm=1,1.0,0.0,0.0,1.0
2899,Hervé Tum,Attack,Centre-Forward,Cameroon,https://img.a.transfermarkt.technology/portrait/header/2899-1592177597.jpeg?lm=1,1.0,1.0,0.0,1.0
2904,Rafa Márquez,Defender,Centre-Back,Mexico,https://img.a.transfermarkt.technology/portrait/header/2904-1449060939.jpg?lm=1,0.0,0.0,0.0,1.0
2923,Andreas Ivanschitz,Midfield,Attacking Midfield,Austria,https://img.a.transfermarkt.technology/portrait/header/2923-1627808989.jpg?lm=1,13.0,17.0,0.0,2.0
2926,György Garics,Defender,Right-Back,Austria,https://img.a.transfermarkt.technology/portrait/header/2926-1464944981.jpg?lm=1,1.0,5.0,0.0,2.0
2950,Robert Almer,Goalkeeper,Goalkeeper,Austria,https://img.a.transfermarkt.technology/portrait/header/2950-1500975551.jpg?lm=1,0.0,0.0,0.0,1.0
2953,Paul Scharner,Midfield,Defensive Midfield,Austria,https://img.a.transfermarkt.technology/portrait/header/2953-1548432499.jpg?lm=1,0.0,1.0,0.0,2.0
2956,Roland Linz,Attack,Centre-Forward,Austria,https://img.a.transfermarkt.technology/portrait/header/s_2956_14_2012_1.jpg?lm=1,0.0,0.0,0.0,1.0
2963,Martín Demichelis,Defender,Centre-Back,Argentina,https://img.a.transfermarkt.technology/portrait/header/2963-1461254471.jpg?lm=1,9.0,2.0,2.0,3.0
2989,Paolo Guerrero,Attack,Centre-Forward,Peru,https://img.a.transfermarkt.technology/portrait/header/2989-1776886584.jpg?lm=1,0.0,0.0,0.0,0.0
2998,Robert Huth,Defender,Centre-Back,Germany,https://img.a.transfermarkt.technology/portrait/header/2998-1463997450.jpg?lm=1,7.0,3.0,0.0,2.0
2999,Chris Iwelumo,Attack,Centre-Forward,Scotland,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,0.0,2.0
3059,Ekrem Dag,Defender,Right-Back,Austria,https://img.a.transfermarkt.technology/portrait/header/s_3059_114_2011_1.jpg?lm=1,1.0,5.0,0.0,1.0
3098,Olof Mellberg,Defender,Centre-Back,Sweden,https://img.a.transfermarkt.technology/portrait/header/s_3098_190_2013_10_07_1.jpg?lm=1,4.0,1.0,0.0,1.0
3109,Steven Gerrard,Midfield,Central Midfield,England,https://img.a.transfermarkt.technology/portrait/header/3109-1464112254.jpg?lm=1,38.0,26.0,1.0,1.0
3114,Jan Schlaudraff,Attack,Second Striker,Germany,https://img.a.transfermarkt.technology/portrait/header/3114-1406703917.jpg?lm=1,6.0,8.0,0.0,1.0
3115,David Bellion,Attack,Centre-Forward,France,https://img.a.transfermarkt.technology/portrait/header/s_3115_40_2012_2.jpg?lm=1,2.0,0.0,0.0,1.0
3118,Kieron Dyer,Midfield,Right Midfield,England,https://img.a.transfermarkt.technology/portrait/header/s_3118_379_2009_1.jpg?lm=1,1.0,1.0,0.0,1.0
3120,Richard Wright,Goalkeeper,Goalkeeper,England,https://img.a.transfermarkt.technology/portrait/header/s_3120_281_2013_03_06_1.jpg?lm=1,0.0,0.0,0.0,0.0
3130,Titus Bramble,Defender,Centre-Back,England,https://img.a.transfermarkt.technology/portrait/header/s_3130_1071_2009_1.jpg?lm=1,0.0,0.0,0.0,1.0
3131,Kevin Phillips,Attack,Centre-Forward,England,https://img.a.transfermarkt.technology/portrait/header/3131-1589199777.jpg?lm=1,0.0,0.0,0.0,1.0
3132,Florin Cernat,Midfield,Attacking Midfield,Romania,https://img.a.transfermarkt.technology/portrait/header/s_3132_126_2013_09_13_1.jpg?lm=1,5.0,2.0,0.0,2.0
3139,David Beckham,Midfield,Right Midfield,England,https://img.a.transfermarkt.technology/portrait/header/3139-1459504284.jpg?lm=1,0.0,2.0,1.0,1.0
3146,Shay Given,Goalkeeper,Goalkeeper,Ireland,https://img.a.transfermarkt.technology/portrait/header/3146-1410949943.jpg?lm=1,0.0,0.0,0.0,2.0
3151,Carlo Cudicini,Goalkeeper,Goalkeeper,Italy,https://img.a.transfermarkt.technology/portrait/header/s_3151_148_2009_1.jpg?lm=1,0.0,0.0,0.0,0.0
3156,William Gallas,Defender,Centre-Back,France,https://img.a.transfermarkt.technology/portrait/header/3156-1598621730.jpg?lm=1,1.0,0.0,0.0,1.0
3159,Valerio Di Cesare,Defender,Centre-Back,Italy,https://img.a.transfermarkt.technology/portrait/header/3159-1647294099.jpg?lm=1,0.0,0.0,0.0,1.0
3160,John Terry,Defender,Centre-Back,England,https://img.a.transfermarkt.technology/portrait/header/3160-1462887884.jpg?lm=1,17.0,5.0,2.0,1.0
3163,Frank Lampard,Midfield,Central Midfield,England,https://img.a.transfermarkt.technology/portrait/header/3163-1674475335.jpg?lm=1,30.0,14.0,0.0,2.0
3165,Cris,Defender,Centre-Back,Brazil,https://img.a.transfermarkt.technology/portrait/header/s_3165_978_2012_1.jpg?lm=1,1.0,0.0,0.0,2.0
3170,Simon Cziommer,Midfield,Central Midfield,Germany,https://img.a.transfermarkt.technology/portrait/header/3170-1441793502.jpg?lm=1,4.0,9.0,0.0,2.0
3172,Quique de Lucas,Midfield,Attacking Midfield,Spain,https://img.a.transfermarkt.technology/portrait/header/3172-1568104853.jpg?lm=1,4.0,0.0,0.0,1.0
3176,Eidur Gudjohnsen,Attack,Centre-Forward,Iceland,https://img.a.transfermarkt.technology/portrait/header/3176-1462872872.jpg?lm=1,10.0,3.0,1.0,2.0
3179,Carlton Cole,Attack,Centre-Forward,England,https://img.a.transfermarkt.technology/portrait/header/s_3179_379_2014_01_15_1.jpg?lm=1,11.0,5.0,1.0,2.0
3182,Ashley Cole,Defender,Left-Back,England,https://img.a.transfermarkt.technology/portrait/header/3182-1683297696.jpg?lm=1,1.0,7.0,0.0,2.0
3190,Stuart Taylor,Goalkeeper,Goalkeeper,England,https://img.a.transfermarkt.technology/portrait/header/s_3190_281_2009_1.jpg?lm=1,0.0,0.0,0.0,1.0
3195,Jermaine Pennant,Attack,Right Winger,England,https://img.a.transfermarkt.technology/portrait/header/s_3195_512_2013_03_08_1.jpg?lm=1,1.0,0.0,0.0,1.0
3201,Stathis Tavlaridis,Defender,Centre-Back,Greece,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,8.0,1.0,0.0,2.0
3202,Kolo Touré,Defender,Centre-Back,Cote d'Ivoire,https://img.a.transfermarkt.technology/portrait/header/3202-1459258220.jpg?lm=1,1.0,3.0,0.0,3.0
